tomo_id,tp,fp,fn,precision,recall,f1,f2,num_pred,num_gt,pred_coords_vox,gt_coords_vox
tomo_161683,1,37,0,0.026315789466759002,0.9999999900000002,0.05128205075608152,0.11904761782879816,38,1,"[[35, 103, 80], [34, 102, 70], [47, 58, 39], [62, 101, 70], [68, 74, 40], [33, 71, 40], [62, 53, 41], [60, 103, 81], [71, 63, 39], [80, 26, 51], [65, 59, 39], [47, 75, 39], [30, 57, 40], [73, 50, 45], [42, 27, 51], [35, 50, 44], [80, 102, 77], [23, 65, 38], [20, 60, 40], [60, 27, 50], [104, 23, 51], [69, 79, 48], [53, 82, 44], [86, 19, 57], [95, 30, 51], [18, 28, 56], [74, 40, 57], [124, 26, 52], [39, 95, 91], [77, 25, 87], [79, 24, 83], [0, 102, 82], [79, 61, 69], [0, 103, 74], [4, 26, 56], [0, 71, 40], [0, 77, 43], [112, 74, 44]]","[[100, 20, 51]]"
tomo_16fce8,0,17,0,0.0,1.0,0.0,0.0,17,0,"[[15, 81, 67], [29, 81, 60], [44, 82, 67], [64, 83, 68], [3, 71, 53], [3, 77, 58], [28, 69, 52], [26, 77, 74], [51, 77, 52], [51, 80, 56], [20, 75, 78], [56, 69, 51], [46, 65, 51], [125, 68, 56], [40, 74, 79], [127, 57, 59], [81, 66, 53]]",[]
tomo_19a313,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[0, 73, 26], [0, 82, 46], [0, 80, 61]]","[[0, 80, 41]]"
tomo_1c75ac,0,11,0,0.0,1.0,0.0,0.0,11,0,"[[77, 81, 41], [31, 84, 42], [123, 82, 45], [96, 80, 44], [3, 85, 44], [69, 68, 37], [2, 74, 37], [39, 85, 61], [0, 56, 42], [0, 64, 37], [81, 38, 120]]",[]
tomo_1cc887,1,59,0,0.01666666666388889,0.9999999900000002,0.03278688491265789,0.07812499920654298,60,1,"[[39, 82, 25], [35, 88, 26], [67, 85, 25], [12, 85, 27], [84, 68, 33], [82, 73, 28], [75, 65, 37], [72, 77, 25], [16, 89, 30], [87, 39, 110], [88, 36, 105], [80, 59, 47], [90, 44, 113], [85, 28, 68], [69, 27, 71], [71, 22, 89], [74, 56, 57], [89, 63, 41], [78, 68, 104], [86, 58, 111], [98, 23, 90], [67, 18, 81], [56, 70, 30], [27, 100, 111], [71, 34, 69], [48, 22, 82], [77, 40, 63], [44, 25, 83], [24, 104, 110], [34, 48, 111], [47, 111, 111], [29, 109, 107], [94, 18, 82], [102, 54, 113], [36, 41, 108], [85, 55, 62], [75, 111, 112], [113, 37, 108], [71, 113, 103], [42, 60, 47], [31, 58, 50], [102, 67, 105], [46, 55, 112], [40, 59, 110], [18, 62, 42], [20, 65, 38], [23, 43, 102], [59, 48, 114], [0, 85, 46], [34, 40, 99], [125, 67, 38], [111, 93, 114], [23, 60, 107], [0, 64, 42], [102, 92, 100], [39, 87, 45], [48, 67, 105], [31, 69, 100], [95, 111, 80], [0, 58, 60]]","[[57, 92, 26]]"
tomo_1e9980,0,10,0,0.0,1.0,0.0,0.0,10,0,"[[99, 83, 59], [123, 66, 49], [84, 61, 51], [112, 78, 54], [123, 75, 53], [123, 78, 57], [68, 67, 51], [123, 78, 68], [125, 71, 89], [36, 69, 56]]",[]
tomo_1f0e78,1,24,0,0.039999999984,0.9999999900000002,0.07692307612426036,0.17241379131985732,25,1,"[[44, 87, 104], [39, 105, 35], [73, 88, 102], [33, 102, 42], [27, 86, 103], [46, 90, 26], [69, 88, 26], [76, 98, 34], [66, 84, 25], [74, 56, 101], [60, 96, 69], [75, 53, 29], [80, 94, 44], [75, 42, 87], [48, 96, 72], [67, 97, 44], [39, 74, 24], [41, 57, 102], [53, 69, 107], [56, 57, 27], [33, 43, 86], [82, 95, 63], [36, 48, 93], [76, 37, 67], [0, 103, 37]]","[[26, 106, 36]]"
tomo_221a47,1,14,0,0.06666666662222222,0.9999999900000002,0.12499999867187499,0.26315789196675904,15,1,"[[61, 37, 70], [74, 40, 77], [100, 42, 77], [79, 51, 84], [3, 55, 86], [125, 39, 68], [29, 38, 70], [125, 38, 60], [0, 71, 90], [44, 51, 85], [125, 48, 79], [22, 69, 91], [31, 66, 91], [84, 37, 57], [17, 60, 88]]","[[80, 43, 78]]"
tomo_225d8f,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 64, 69]]"
tomo_2645a0,0,17,0,0.0,1.0,0.0,0.0,17,0,"[[59, 83, 42], [79, 88, 45], [77, 95, 57], [83, 92, 66], [18, 88, 48], [31, 90, 64], [123, 90, 48], [69, 93, 63], [51, 90, 68], [0, 85, 46], [3, 89, 49], [72, 84, 77], [105, 94, 59], [61, 80, 80], [20, 75, 83], [127, 82, 77], [0, 76, 80]]",[]
tomo_288d4f,0,12,0,0.0,1.0,0.0,0.0,12,0,"[[87, 85, 65], [90, 67, 84], [83, 60, 82], [123, 67, 84], [67, 71, 83], [48, 75, 81], [124, 85, 64], [61, 79, 79], [123, 82, 85], [127, 78, 85], [124, 88, 80], [57, 61, 81]]",[]
tomo_28f9c1,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_2a6091,1,4,0,0.1999999996,0.9999999900000002,0.33333332944444444,0.5555555493827161,5,1,"[[125, 61, 79], [124, 62, 84], [125, 62, 68], [87, 60, 80], [127, 70, 55]]","[[99, 66, 88]]"
tomo_2a6ca2,0,4,1,0.0,0.0,0.0,0.0,4,1,"[[84, 49, 112], [90, 40, 115], [3, 105, 44], [3, 104, 38]]","[[0, 70, 48]]"
tomo_2acf68,1,3,0,0.249999999375,0.9999999900000002,0.3999999952,0.6249999929687501,4,1,"[[24, 42, 96], [0, 44, 94], [127, 51, 88], [0, 54, 79]]","[[49, 45, 94]]"
tomo_2daaee,0,0,4,0.0,0.0,0.0,0.0,0,4,[],"[[0, 82, 115], [24, 84, 113], [77, 22, 100], [7, 78, 114]]"
tomo_319f79,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[9, 34, 51]]"
tomo_3264bc,0,4,0,0.0,1.0,0.0,0.0,4,0,"[[125, 52, 37], [125, 40, 51], [81, 62, 40], [80, 59, 41]]",[]
tomo_32aaa7,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[70, 70, 88]]"
tomo_37076e,1,12,0,0.07692307686390532,0.9999999900000002,0.14285714132653063,0.29411764394463674,13,1,"[[11, 85, 28], [2, 78, 26], [2, 64, 26], [0, 47, 44], [10, 74, 26], [32, 45, 45], [30, 45, 61], [20, 46, 64], [0, 55, 32], [0, 46, 57], [0, 99, 33], [0, 75, 101], [39, 69, 25]]","[[45, 51, 41]]"
tomo_372a5c,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[93, 97, 56]]"
tomo_375513,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[118, 77, 31]]"
tomo_37c426,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_38c2a6,1,20,0,0.04761904759637188,0.9999999900000002,0.09090908995867768,0.19999999792,21,1,"[[64, 80, 34], [52, 97, 40], [27, 81, 41], [81, 88, 99], [43, 81, 36], [78, 95, 29], [36, 97, 43], [103, 90, 99], [33, 83, 57], [109, 80, 29], [2, 80, 41], [58, 85, 64], [125, 66, 46], [125, 79, 88], [125, 66, 60], [125, 88, 85], [0, 96, 39], [125, 70, 38], [125, 86, 57], [127, 87, 68], [125, 87, 63]]","[[127, 92, 28]]"
tomo_39b15b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_401341,1,20,0,0.04761904759637188,0.9999999900000002,0.09090908995867768,0.19999999792,21,1,"[[81, 84, 99], [63, 90, 98], [43, 96, 91], [89, 98, 86], [24, 97, 87], [81, 93, 93], [64, 98, 89], [14, 101, 22], [39, 91, 96], [57, 75, 101], [72, 98, 80], [50, 103, 81], [34, 104, 59], [96, 68, 100], [101, 13, 109], [79, 69, 98], [13, 102, 78], [43, 106, 69], [0, 102, 28], [19, 103, 30], [14, 106, 69]]","[[80, 82, 100]]"
tomo_412d88,1,68,0,0.014492753621088008,0.9999999900000002,0.028571428281632658,0.06849314999061738,69,1,"[[23, 87, 67], [37, 84, 103], [72, 88, 65], [65, 85, 103], [36, 85, 92], [72, 80, 70], [53, 20, 48], [57, 80, 72], [42, 55, 85], [29, 26, 79], [67, 27, 64], [22, 25, 75], [42, 78, 85], [71, 18, 35], [66, 18, 46], [80, 78, 85], [17, 82, 89], [32, 17, 35], [17, 51, 83], [70, 74, 100], [30, 73, 87], [33, 36, 84], [24, 17, 44], [65, 25, 30], [48, 24, 29], [59, 28, 81], [61, 24, 76], [71, 80, 48], [47, 31, 83], [107, 85, 61], [47, 32, 27], [73, 30, 81], [110, 70, 43], [60, 37, 28], [78, 46, 84], [68, 52, 31], [45, 43, 85], [46, 79, 46], [66, 37, 83], [77, 53, 81], [32, 39, 28], [57, 44, 29], [72, 40, 29], [95, 22, 34], [81, 68, 39], [98, 41, 67], [123, 62, 40], [4, 53, 82], [107, 52, 34], [3, 59, 79], [33, 47, 29], [88, 44, 31], [70, 60, 78], [20, 69, 38], [125, 50, 36], [64, 67, 37], [16, 79, 46], [100, 40, 80], [14, 81, 49], [0, 26, 65], [3, 29, 29], [90, 35, 75], [95, 33, 31], [0, 34, 83], [0, 66, 38], [104, 24, 45], [0, 20, 47], [0, 76, 89], [127, 35, 34]]","[[3, 14, 38]]"
tomo_417e5f,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8333333236111112,2,1,"[[127, 56, 80], [127, 58, 72]]","[[127, 60, 77]]"
tomo_4469a7,0,18,0,0.0,1.0,0.0,0.0,18,0,"[[72, 85, 66], [93, 71, 85], [83, 87, 64], [78, 72, 84], [83, 56, 79], [117, 88, 81], [46, 78, 80], [41, 69, 83], [69, 58, 82], [124, 63, 84], [31, 74, 79], [124, 87, 65], [19, 74, 77], [125, 71, 84], [24, 69, 80], [28, 59, 79], [76, 74, 46], [85, 49, 68]]",[]
tomo_466489,0,30,0,0.0,1.0,0.0,0.0,30,0,"[[111, 54, 93], [68, 44, 67], [22, 51, 90], [52, 47, 89], [67, 58, 95], [17, 45, 84], [34, 43, 80], [50, 42, 77], [53, 56, 93], [122, 51, 92], [71, 41, 78], [30, 62, 91], [75, 48, 90], [42, 60, 92], [48, 63, 92], [77, 68, 89], [123, 40, 91], [102, 42, 80], [3, 52, 88], [0, 56, 89], [25, 47, 65], [125, 40, 79], [0, 46, 68], [127, 39, 85], [76, 40, 92], [34, 54, 47], [0, 52, 54], [73, 53, 51], [57, 52, 52], [2, 54, 50]]",[]
tomo_47d380,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_48dc93,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[22, 98, 64], [8, 97, 68]]"
tomo_499ee0,0,9,0,0.0,1.0,0.0,0.0,9,0,"[[75, 64, 46], [125, 67, 46], [27, 71, 45], [0, 73, 46], [107, 66, 45], [0, 61, 51], [2, 67, 47], [2, 64, 49], [13, 69, 46]]",[]
tomo_4e1b18,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_4e478f,1,54,0,0.018181818178512395,0.9999999900000002,0.035714285350765304,0.08474576185004308,55,1,"[[70, 89, 39], [32, 58, 23], [64, 60, 25], [47, 83, 39], [33, 87, 39], [80, 80, 38], [24, 86, 42], [79, 33, 82], [67, 55, 47], [69, 26, 66], [30, 38, 40], [66, 29, 77], [39, 60, 40], [71, 34, 47], [123, 87, 49], [75, 81, 66], [124, 86, 39], [35, 55, 47], [71, 45, 89], [2, 36, 45], [124, 56, 85], [51, 25, 66], [21, 59, 40], [124, 77, 44], [58, 27, 56], [13, 79, 64], [125, 77, 69], [0, 80, 47], [29, 25, 66], [20, 50, 50], [16, 35, 83], [16, 33, 48], [15, 82, 56], [125, 81, 61], [16, 63, 82], [47, 74, 75], [73, 70, 79], [77, 66, 83], [0, 74, 71], [89, 62, 85], [0, 27, 61], [0, 59, 83], [125, 71, 75], [69, 66, 56], [0, 68, 79], [127, 68, 77], [0, 59, 41], [0, 53, 47], [55, 34, 83], [57, 39, 40], [64, 60, 86], [17, 28, 58], [40, 48, 89], [71, 60, 61], [86, 74, 74]]","[[31, 62, 22]]"
tomo_4ed9de,1,23,0,0.04166666664930555,0.9999999900000002,0.07999999916799999,0.1785714267219388,24,1,"[[44, 103, 93], [22, 91, 77], [40, 88, 113], [20, 90, 111], [24, 95, 104], [29, 81, 110], [19, 97, 101], [72, 89, 73], [109, 99, 90], [122, 97, 88], [41, 97, 82], [79, 97, 84], [54, 85, 69], [3, 77, 109], [125, 93, 80], [0, 90, 77], [104, 95, 100], [125, 93, 101], [125, 73, 64], [92, 96, 98], [88, 90, 107], [83, 87, 108], [73, 79, 110], [109, 85, 108]]","[[87, 97, 99]]"
tomo_513010,1,12,0,0.07692307686390532,0.9999999900000002,0.14285714132653063,0.29411764394463674,13,1,"[[19, 37, 36], [10, 28, 45], [30, 30, 43], [49, 30, 100], [14, 59, 23], [48, 118, 21], [43, 37, 108], [54, 24, 90], [11, 32, 93], [0, 55, 25], [26, 35, 103], [0, 30, 86], [0, 25, 68]]","[[42, 20, 69]]"
tomo_5308e8,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_532d49,0,2,1,0.0,0.0,0.0,0.0,2,1,"[[3, 73, 44], [58, 61, 108]]","[[0, 69, 35]]"
tomo_53c71b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_56b9a3,1,13,0,0.07142857137755101,0.9999999900000002,0.13333333191111113,0.277777774845679,14,1,"[[19, 38, 71], [53, 38, 68], [4, 58, 88], [68, 50, 82], [39, 48, 81], [22, 55, 86], [13, 37, 48], [11, 37, 57], [20, 43, 40], [56, 58, 87], [29, 36, 55], [68, 68, 90], [79, 42, 68], [0, 49, 33]]","[[0, 41, 69]]"
tomo_5764d6,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 94, 77]]"
tomo_603e40,1,10,0,0.09090909082644627,0.9999999900000002,0.16666666486111115,0.3333333297777778,11,1,"[[38, 18, 46], [125, 34, 48], [15, 20, 47], [77, 24, 48], [81, 52, 53], [17, 66, 65], [75, 43, 48], [82, 55, 56], [0, 47, 49], [0, 52, 52], [127, 53, 57]]","[[32, 16, 51]]"
tomo_651ecd,1,16,0,0.05882352937716263,0.9999999900000002,0.11111110993827158,0.238095235600907,17,1,"[[36, 59, 46], [65, 58, 46], [23, 55, 54], [34, 55, 57], [25, 55, 64], [59, 55, 59], [48, 55, 64], [124, 57, 46], [125, 55, 56], [109, 57, 49], [103, 55, 66], [125, 56, 67], [0, 59, 49], [35, 66, 28], [0, 58, 58], [127, 62, 78], [0, 57, 53]]","[[66, 61, 46]]"
tomo_6521dc,0,22,0,0.0,1.0,0.0,0.0,22,0,"[[42, 101, 81], [17, 100, 83], [123, 89, 69], [81, 69, 33], [123, 72, 39], [68, 74, 38], [23, 61, 29], [103, 97, 78], [46, 96, 71], [39, 65, 30], [47, 90, 66], [38, 72, 36], [99, 94, 71], [48, 70, 34], [42, 60, 28], [21, 97, 74], [15, 94, 70], [0, 66, 32], [44, 76, 46], [15, 75, 45], [51, 93, 100], [0, 91, 69]]",[]
tomo_675583,1,9,0,0.0999999999,0.9999999900000002,0.18181817983471074,0.35714285331632656,10,1,"[[79, 61, 110], [81, 76, 103], [94, 79, 102], [46, 72, 108], [81, 51, 100], [111, 66, 110], [25, 57, 108], [27, 71, 106], [76, 24, 8], [37, 61, 110]]","[[101, 75, 106]]"
tomo_67ff4e,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_6a84b7,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_6acb9e,1,9,0,0.0999999999,0.9999999900000002,0.18181817983471074,0.35714285331632656,10,1,"[[63, 92, 101], [70, 91, 84], [75, 91, 95], [76, 89, 106], [32, 91, 102], [0, 92, 93], [60, 92, 90], [11, 87, 109], [43, 92, 99], [45, 83, 115]]","[[0, 75, 115]]"
tomo_6cf2df,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[127, 36, 69], [127, 14, 60]]"
tomo_6f2c1f,1,13,0,0.07142857137755101,0.9999999900000002,0.13333333191111113,0.277777774845679,14,1,"[[113, 73, 46], [123, 81, 47], [122, 69, 46], [91, 69, 44], [106, 60, 38], [124, 98, 34], [94, 96, 35], [125, 52, 27], [80, 82, 42], [80, 89, 39], [84, 100, 29], [95, 54, 32], [112, 99, 31], [115, 104, 24]]","[[127, 81, 45]]"
tomo_73173f,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[56, 90, 78]]"
tomo_736dfa,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_754447,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[15, 29, 61], [32, 31, 59]]"
tomo_7a9b64,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[29, 52, 64], [40, 51, 71], [0, 54, 65]]","[[39, 54, 65]]"
tomo_8554af,0,4,1,0.0,0.0,0.0,0.0,4,1,"[[0, 27, 68], [46, 30, 70], [26, 27, 69], [0, 60, 102]]","[[7, 34, 76]]"
tomo_868255,1,20,0,0.04761904759637188,0.9999999900000002,0.09090908995867768,0.19999999792,21,1,"[[74, 61, 111], [115, 52, 112], [104, 61, 113], [84, 53, 112], [65, 49, 108], [95, 47, 107], [73, 47, 103], [123, 61, 112], [54, 57, 111], [111, 47, 104], [125, 71, 103], [125, 47, 88], [125, 55, 67], [127, 90, 72], [125, 88, 76], [127, 81, 88], [127, 83, 84], [127, 59, 60], [127, 61, 57], [127, 44, 94], [125, 50, 78]]","[[127, 50, 108]]"
tomo_88af60,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_8c13d9,1,8,0,0.1111111109876543,0.9999999900000002,0.1999999978,0.38461538047337274,9,1,"[[125, 80, 36], [125, 73, 35], [125, 86, 39], [84, 59, 36], [125, 63, 37], [125, 59, 39], [91, 67, 34], [80, 46, 51], [90, 43, 63]]","[[33, 61, 39]]"
tomo_8d231b,0,78,0,0.0,1.0,0.0,0.0,78,0,"[[32, 54, 115], [80, 85, 25], [77, 63, 112], [109, 88, 24], [47, 85, 26], [72, 91, 30], [57, 82, 24], [75, 86, 66], [99, 92, 28], [18, 86, 33], [81, 91, 46], [80, 89, 58], [60, 60, 115], [70, 90, 52], [26, 75, 25], [23, 90, 41], [48, 66, 107], [57, 92, 47], [52, 89, 59], [104, 60, 115], [87, 59, 44], [33, 84, 67], [34, 91, 46], [35, 67, 102], [101, 57, 46], [89, 37, 95], [45, 86, 66], [72, 80, 77], [105, 40, 87], [45, 39, 89], [93, 40, 84], [28, 38, 101], [58, 48, 66], [124, 39, 93], [100, 68, 23], [28, 50, 66], [85, 71, 95], [43, 79, 78], [125, 51, 64], [104, 60, 40], [101, 44, 75], [58, 45, 74], [93, 45, 71], [125, 48, 68], [125, 44, 77], [93, 74, 89], [108, 67, 105], [58, 74, 90], [124, 78, 20], [37, 77, 82], [28, 40, 88], [0, 85, 35], [56, 57, 48], [123, 60, 113], [109, 88, 60], [51, 61, 40], [0, 87, 47], [0, 60, 111], [24, 55, 56], [0, 49, 113], [125, 57, 48], [15, 75, 83], [28, 46, 75], [22, 57, 51], [125, 61, 42], [124, 51, 115], [48, 42, 80], [54, 54, 56], [127, 86, 62], [127, 85, 65], [127, 81, 73], [127, 67, 101], [74, 44, 76], [125, 88, 58], [127, 44, 109], [0, 75, 81], [127, 89, 42], [33, 44, 80]]",[]
tomo_8d5995,0,11,0,0.0,1.0,0.0,0.0,11,0,"[[123, 73, 71], [124, 81, 63], [85, 78, 69], [84, 81, 65], [25, 79, 64], [40, 81, 63], [125, 74, 45], [125, 79, 50], [38, 73, 71], [0, 74, 68], [79, 80, 50]]",[]
tomo_93c0b4,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 91, 44]]"
tomo_957567,0,6,0,0.0,1.0,0.0,0.0,6,0,"[[19, 37, 47], [3, 71, 110], [0, 37, 39], [11, 68, 113], [0, 40, 53], [2, 37, 44]]",[]
tomo_98d455,1,4,0,0.1999999996,0.9999999900000002,0.33333332944444444,0.5555555493827161,5,1,"[[66, 35, 100], [38, 35, 96], [40, 35, 99], [74, 58, 42], [77, 101, 23]]","[[87, 107, 22]]"
tomo_9997b3,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8333333236111112,2,1,"[[125, 56, 49], [125, 61, 58]]","[[127, 65, 61]]"
tomo_9a7701,0,0,6,0.0,0.0,0.0,0.0,0,6,[],"[[0, 36, 12], [34, 30, 102], [20, 32, 104], [43, 33, 106], [5, 35, 12], [27, 35, 107]]"
tomo_9cde9d,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_a020d7,1,11,0,0.08333333326388888,0.9999999900000002,0.1538461521893491,0.3124999966796875,12,1,"[[123, 56, 41], [123, 27, 81], [125, 73, 42], [124, 45, 47], [81, 75, 44], [125, 89, 50], [80, 55, 44], [125, 33, 60], [125, 39, 52], [125, 31, 64], [127, 35, 56], [127, 96, 61]]","[[116, 60, 44]]"
tomo_a0cb00,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[3, 62, 98], [0, 54, 90], [0, 39, 56]]","[[2, 71, 97]]"
tomo_a4f419,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_a549d6,1,3,1,0.249999999375,0.4999999975,0.33333332777777785,0.4166666621527778,4,2,"[[27, 29, 117], [0, 31, 110], [0, 29, 117], [20, 47, 95]]","[[84, 47, 101], [11, 36, 106]]"
tomo_ab78d0,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_abbd3b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_ae347a,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[0, 107, 79], [20, 109, 77]]"
tomo_aec312,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[53, 75, 51], [64, 73, 54]]"
tomo_aff073,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_b0e5c6,1,27,0,0.03571428570153061,0.9999999900000002,0.06896551652794293,0.15624999838867187,28,1,"[[63, 104, 66], [70, 81, 105], [79, 74, 115], [46, 104, 62], [49, 81, 103], [82, 80, 101], [17, 79, 112], [33, 82, 109], [77, 12, 63], [60, 93, 47], [75, 96, 50], [31, 94, 49], [47, 8, 63], [70, 37, 44], [70, 83, 25], [54, 16, 63], [70, 6, 77], [57, 81, 22], [0, 19, 80], [0, 22, 81], [20, 19, 82], [77, 34, 36], [35, 9, 80], [28, 65, 112], [127, 36, 69], [20, 12, 80], [0, 59, 101], [82, 16, 81]]","[[47, 82, 119]]"
tomo_b24f1a,0,6,0,0.0,1.0,0.0,0.0,6,0,"[[0, 41, 91], [0, 42, 88], [0, 44, 85], [125, 55, 83], [64, 42, 88], [0, 41, 105]]",[]
tomo_b80310,1,4,0,0.1999999996,0.9999999900000002,0.33333332944444444,0.5555555493827161,5,1,"[[27, 48, 50], [28, 77, 32], [0, 48, 52], [29, 60, 38], [16, 66, 34]]","[[37, 59, 41]]"
tomo_b9088c,0,2,0,0.0,1.0,0.0,0.0,2,0,"[[0, 89, 46], [20, 21, 21]]",[]
tomo_b9de3e,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
