tomo_id,tp,fp,fn,precision,recall,f1,f2,num_pred,num_gt,pred_coords_vox,gt_coords_vox
tomo_372a5c,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[93, 97, 56]]"
tomo_375513,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[118, 77, 31]]"
tomo_37c426,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_38c2a6,1,3,0,0.249999999375,0.9999999900000002,0.3999999952,0.6249999929687501,4,1,"[[112, 82, 26], [77, 81, 28], [85, 93, 29], [15, 81, 37]]","[[127, 92, 28]]"
tomo_39b15b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_401341,1,6,0,0.14285714265306124,0.9999999900000002,0.24999999718750004,0.45454544958677695,7,1,"[[89, 83, 100], [51, 103, 81], [45, 97, 91], [88, 99, 85], [66, 99, 87], [69, 101, 78], [61, 90, 98]]","[[80, 82, 100]]"
tomo_412d88,1,24,0,0.039999999984,0.9999999900000002,0.07692307612426036,0.17241379131985732,25,1,"[[74, 88, 66], [49, 88, 66], [81, 26, 66], [65, 84, 104], [73, 24, 75], [79, 72, 85], [37, 84, 104], [60, 81, 73], [35, 26, 80], [22, 88, 68], [54, 23, 75], [68, 16, 46], [44, 56, 86], [39, 79, 85], [37, 85, 89], [30, 73, 86], [59, 15, 36], [16, 83, 89], [6, 73, 89], [91, 21, 33], [10, 14, 37], [14, 86, 103], [86, 79, 48], [48, 80, 46], [93, 52, 69]]","[[3, 14, 38]]"
tomo_417e5f,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[127, 60, 77]]"
tomo_4469a7,0,3,0,0.0,1.0,0.0,0.0,3,0,"[[113, 83, 85], [114, 90, 78], [103, 87, 64]]",[]
tomo_466489,0,4,0,0.0,1.0,0.0,0.0,4,0,"[[113, 42, 90], [51, 47, 90], [85, 37, 89], [14, 43, 85]]",[]
tomo_47d380,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_48dc93,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[22, 98, 64], [8, 97, 68]]"
tomo_499ee0,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_4e1b18,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_4e478f,1,15,0,0.0624999999609375,0.9999999900000002,0.11764705757785467,0.249999997375,16,1,"[[71, 89, 39], [58, 62, 25], [36, 59, 23], [83, 64, 26], [5, 61, 24], [36, 87, 39], [86, 31, 81], [65, 27, 77], [49, 24, 67], [67, 55, 48], [56, 57, 46], [70, 33, 46], [44, 27, 54], [46, 60, 43], [2, 35, 44], [2, 34, 82]]","[[31, 62, 22]]"
tomo_4ed9de,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[15, 102, 96], [43, 104, 93], [76, 101, 95]]","[[87, 97, 99]]"
tomo_513010,0,1,1,0.0,0.0,0.0,0.0,1,1,"[[29, 28, 44]]","[[42, 20, 69]]"
tomo_5308e8,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_532d49,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 69, 35]]"
tomo_53c71b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_56b9a3,1,5,0,0.16666666638888888,0.9999999900000002,0.2857142824489796,0.4999999945,6,1,"[[10, 36, 66], [19, 38, 71], [28, 40, 74], [4, 57, 87], [51, 37, 67], [34, 48, 82]]","[[0, 41, 69]]"
tomo_5764d6,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 94, 77]]"
tomo_603e40,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[32, 16, 51]]"
tomo_651ecd,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[66, 61, 46]]"
tomo_6521dc,0,4,0,0.0,1.0,0.0,0.0,4,0,"[[61, 103, 80], [42, 102, 80], [80, 94, 69], [15, 101, 83]]",[]
tomo_675583,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[101, 75, 106]]"
tomo_67ff4e,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_6a84b7,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_6acb9e,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 75, 115]]"
tomo_6cf2df,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[127, 36, 69], [127, 14, 60]]"
tomo_6f2c1f,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8333333236111112,2,1,"[[114, 71, 47], [115, 81, 48]]","[[127, 81, 45]]"
tomo_73173f,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[56, 90, 78]]"
tomo_736dfa,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_754447,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[15, 29, 61], [32, 31, 59]]"
tomo_7a9b64,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[39, 54, 65]]"
tomo_8554af,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[7, 34, 76]]"
tomo_868255,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[96, 47, 106], [87, 61, 113], [85, 53, 113]]","[[127, 50, 108]]"
tomo_88af60,0,3,0,0.0,1.0,0.0,0.0,3,0,"[[64, 68, 23], [65, 66, 36], [43, 49, 20]]",[]
tomo_8c13d9,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[33, 61, 39]]"
tomo_8d231b,0,15,0,0.0,1.0,0.0,0.0,15,0,"[[108, 87, 23], [107, 67, 23], [36, 86, 23], [87, 91, 29], [48, 81, 22], [14, 78, 23], [9, 52, 116], [47, 92, 31], [27, 50, 117], [14, 87, 32], [86, 61, 116], [115, 38, 111], [84, 49, 117], [3, 84, 30], [98, 36, 107]]",[]
tomo_8d5995,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_93c0b4,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 91, 44]]"
tomo_957567,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_98d455,1,4,0,0.1999999996,0.9999999900000002,0.33333332944444444,0.5555555493827161,5,1,"[[35, 34, 97], [65, 34, 100], [64, 35, 89], [81, 101, 23], [84, 35, 98]]","[[87, 107, 22]]"
tomo_9997b3,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[127, 65, 61]]"
tomo_9a7701,0,0,6,0.0,0.0,0.0,0.0,0,6,[],"[[0, 36, 12], [34, 30, 102], [20, 32, 104], [43, 33, 106], [5, 35, 12], [27, 35, 107]]"
tomo_9cde9d,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_a020d7,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[116, 60, 44]]"
tomo_a0cb00,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[2, 71, 97]]"
tomo_a4f419,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_a549d6,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[84, 47, 101], [11, 36, 106]]"
tomo_ab78d0,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_abbd3b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_ae347a,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[0, 107, 79], [20, 109, 77]]"
tomo_aec312,0,1,2,0.0,0.0,0.0,0.0,1,2,"[[113, 24, 46]]","[[53, 75, 51], [64, 73, 54]]"
tomo_aff073,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_b0e5c6,1,8,0,0.1111111109876543,0.9999999900000002,0.1999999978,0.38461538047337274,9,1,"[[61, 104, 67], [67, 81, 106], [70, 71, 117], [65, 78, 115], [37, 103, 66], [9, 75, 111], [4, 77, 103], [76, 6, 64], [49, 7, 64]]","[[47, 82, 119]]"
tomo_b24f1a,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_b80310,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[37, 59, 41]]"
tomo_b9088c,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_b9de3e,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_bb5ac1,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_bb9df3,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[127, 83, 52]]"
tomo_bd42fa,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_bdc097,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_bfdf19,0,1,0,0.0,1.0,0.0,0.0,1,0,"[[65, 103, 87]]",[]
tomo_c00ab5,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[18, 71, 64]]"
tomo_c36b4b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c38e83,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c4a4bb,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[118, 82, 65]]"
tomo_c649f8,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[60, 106, 88]]"
tomo_c77de0,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c925ee,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c9d07c,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_cacb75,0,1,1,0.0,0.0,0.0,0.0,1,1,"[[119, 21, 43]]","[[127, 20, 70]]"
tomo_cf0875,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 75, 92]]"
tomo_cf53d0,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[121, 43, 48], [115, 57, 37], [115, 42, 52]]","[[127, 54, 44]]"
tomo_cf5bfc,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_d23087,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[2, 63, 49]]"
tomo_d6e3c7,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_d723cd,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_dbc66d,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_dcb9b4,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[67, 66, 50]]"
tomo_e22370,0,1,3,0.0,0.0,0.0,0.0,1,3,"[[61, 68, 28]]","[[67, 102, 34], [68, 102, 39], [56, 102, 37]]"
tomo_e2da77,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_e3864f,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_e63ab4,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[71, 55, 37]]"
tomo_e685b8,1,8,0,0.1111111109876543,0.9999999900000002,0.1999999978,0.38461538047337274,9,1,"[[83, 22, 66], [115, 24, 65], [105, 98, 26], [91, 109, 26], [78, 36, 108], [115, 30, 91], [77, 28, 85], [90, 37, 114], [107, 28, 85]]","[[99, 22, 64]]"
tomo_e6f7f7,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[94, 73, 37]]"
tomo_ec607b,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[127, 22, 27], [127, 63, 40]]"
tomo_ecbc12,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f07244,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f0adfc,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[89, 73, 93]]"
tomo_f1bf2f,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f2fa4a,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 58, 83]]"
tomo_f36495,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f6a38a,0,0,4,0.0,0.0,0.0,0.0,0,4,[],"[[41, 32, 116], [55, 31, 113], [83, 19, 53], [59, 18, 50]]"
tomo_f82a15,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f8b835,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_fd5b38,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[98, 69, 86]]"
tomo_fe85f6,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
OVERALL,20,213,73,0.08583690986756065,0.21505376341773616,0.12269938241766734,0.16528925322464316,233,93,,
