tomo_id,tp,fp,fn,precision,recall,f1,f2,num_pred,num_gt,pred_coords_vox,gt_coords_vox
tomo_1f0e78,1,6,0,0.14285714265306124,0.9999999900000002,0.24999999718750004,0.45454544958677695,7,1,"[[46, 104, 36], [46, 86, 105], [70, 83, 106], [74, 58, 103], [72, 65, 106], [54, 68, 107], [55, 94, 67]]","[[26, 106, 36]]"
tomo_221a47,1,10,0,0.09090909082644627,0.9999999900000002,0.16666666486111115,0.3333333297777778,11,1,"[[61, 41, 78], [61, 38, 71], [5, 53, 85], [61, 39, 74], [54, 47, 83], [74, 49, 85], [34, 50, 85], [98, 45, 81], [84, 38, 71], [118, 46, 79], [122, 41, 70]]","[[80, 43, 78]]"
tomo_225d8f,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 64, 69]]"
tomo_2645a0,0,6,0,0.0,1.0,0.0,0.0,6,0,"[[55, 84, 43], [79, 85, 44], [120, 89, 48], [36, 85, 45], [67, 94, 56], [29, 91, 62]]",[]
tomo_288d4f,0,4,0,0.0,1.0,0.0,0.0,4,0,"[[92, 88, 79], [90, 86, 67], [53, 78, 80], [121, 87, 76]]",[]
tomo_28f9c1,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_2a6091,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[99, 66, 88]]"
tomo_2a6ca2,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 70, 48]]"
tomo_2acf68,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[49, 45, 94]]"
tomo_2daaee,0,0,4,0.0,0.0,0.0,0.0,0,4,[],"[[0, 82, 115], [24, 84, 113], [77, 22, 100], [7, 78, 114]]"
tomo_319f79,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[9, 34, 51]]"
tomo_3264bc,0,2,0,0.0,1.0,0.0,0.0,2,0,"[[59, 54, 42], [122, 52, 39]]",[]
tomo_32aaa7,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[70, 70, 88]]"
tomo_37076e,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[45, 51, 41]]"
tomo_372a5c,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[93, 97, 56]]"
tomo_375513,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[118, 77, 31]]"
tomo_37c426,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_38c2a6,0,11,1,0.0,0.0,0.0,0.0,11,1,"[[64, 81, 35], [79, 81, 32], [46, 81, 37], [30, 81, 40], [85, 88, 99], [42, 94, 37], [122, 83, 49], [122, 84, 60], [117, 71, 63], [121, 86, 85], [82, 69, 60]]","[[127, 92, 28]]"
tomo_39b15b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_401341,1,11,0,0.08333333326388888,0.9999999900000002,0.1538461521893491,0.3124999966796875,12,1,"[[79, 85, 98], [50, 95, 91], [61, 90, 96], [46, 103, 61], [89, 98, 84], [24, 97, 87], [93, 69, 99], [10, 102, 76], [101, 13, 109], [4, 102, 28], [24, 100, 22], [18, 99, 29]]","[[80, 82, 100]]"
tomo_412d88,1,11,0,0.08333333326388888,0.9999999900000002,0.1538461521893491,0.3124999966796875,12,1,"[[74, 87, 66], [29, 87, 68], [47, 85, 90], [37, 26, 80], [42, 80, 85], [44, 55, 85], [69, 24, 77], [64, 16, 36], [48, 16, 43], [46, 15, 36], [64, 85, 103], [54, 21, 32]]","[[3, 14, 38]]"
tomo_417e5f,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[127, 60, 77]]"
tomo_4469a7,0,7,0,0.0,1.0,0.0,0.0,7,0,"[[89, 87, 81], [121, 85, 81], [70, 85, 69], [101, 88, 66], [39, 71, 82], [48, 78, 80], [55, 70, 83]]",[]
tomo_466489,0,8,0,0.0,1.0,0.0,0.0,8,0,"[[118, 50, 91], [86, 40, 90], [52, 49, 91], [74, 39, 82], [99, 44, 90], [22, 48, 89], [34, 44, 83], [6, 49, 88]]",[]
tomo_47d380,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_48dc93,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[22, 98, 64], [8, 97, 68]]"
tomo_499ee0,0,4,0,0.0,1.0,0.0,0.0,4,0,"[[69, 64, 47], [45, 65, 46], [7, 68, 47], [121, 68, 48]]",[]
tomo_4e1b18,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_4e478f,1,6,0,0.14285714265306124,0.9999999900000002,0.24999999718750004,0.45454544958677695,7,1,"[[71, 87, 38], [56, 61, 25], [37, 87, 39], [52, 38, 42], [59, 54, 45], [6, 60, 23], [86, 32, 81]]","[[31, 62, 22]]"
tomo_4ed9de,1,10,0,0.09090909082644627,0.9999999900000002,0.16666666486111115,0.3333333297777778,11,1,"[[46, 103, 93], [58, 89, 113], [38, 88, 113], [82, 97, 84], [41, 80, 111], [24, 95, 104], [95, 91, 106], [103, 98, 92], [46, 97, 83], [24, 93, 79], [1, 90, 112]]","[[87, 97, 99]]"
tomo_513010,0,2,1,0.0,0.0,0.0,0.0,2,1,"[[38, 31, 100], [43, 116, 17]]","[[42, 20, 69]]"
tomo_5308e8,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_532d49,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9999999880000001,1,1,"[[5, 72, 43]]","[[0, 69, 35]]"
tomo_53c71b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_56b9a3,1,7,0,0.12499999984374999,0.9999999900000002,0.22222221975308643,0.41666666215277787,8,1,"[[28, 40, 73], [49, 38, 67], [48, 46, 81], [24, 55, 86], [4, 52, 85], [5, 37, 66], [67, 49, 82], [2, 36, 50]]","[[0, 41, 69]]"
tomo_5764d6,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 94, 77]]"
tomo_603e40,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[52, 10, 54], [22, 14, 48], [89, 18, 50]]","[[32, 16, 51]]"
tomo_651ecd,1,8,0,0.1111111109876543,0.9999999900000002,0.1999999978,0.38461538047337274,9,1,"[[44, 57, 48], [57, 55, 61], [44, 56, 66], [15, 56, 55], [24, 55, 64], [88, 58, 48], [5, 60, 75], [2, 59, 49], [2, 57, 59]]","[[66, 61, 46]]"
tomo_6521dc,0,14,0,0.0,1.0,0.0,0.0,14,0,"[[61, 102, 80], [44, 100, 82], [54, 94, 69], [17, 99, 83], [78, 94, 70], [47, 74, 38], [105, 96, 76], [117, 68, 35], [88, 70, 35], [26, 95, 72], [114, 91, 70], [16, 67, 32], [23, 75, 42], [71, 95, 96]]",[]
tomo_675583,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[70, 64, 111], [63, 69, 109], [97, 79, 102]]","[[101, 75, 106]]"
tomo_67ff4e,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_6a84b7,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_6acb9e,1,4,0,0.1999999996,0.9999999900000002,0.33333332944444444,0.5555555493827161,5,1,"[[48, 82, 115], [65, 87, 109], [14, 87, 110], [93, 82, 113], [35, 91, 101]]","[[0, 75, 115]]"
tomo_6cf2df,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[127, 36, 69], [127, 14, 60]]"
tomo_6f2c1f,1,3,0,0.249999999375,0.9999999900000002,0.3999999952,0.6249999929687501,4,1,"[[113, 75, 47], [122, 66, 43], [114, 81, 47], [121, 93, 38]]","[[127, 81, 45]]"
tomo_73173f,0,1,1,0.0,0.0,0.0,0.0,1,1,"[[80, 108, 86]]","[[56, 90, 78]]"
tomo_736dfa,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_754447,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[15, 29, 61], [32, 31, 59]]"
tomo_7a9b64,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[39, 54, 65]]"
tomo_8554af,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8333333236111112,2,1,"[[4, 27, 70], [46, 31, 71]]","[[7, 34, 76]]"
tomo_868255,1,3,0,0.249999999375,0.9999999900000002,0.3999999952,0.6249999929687501,4,1,"[[114, 52, 112], [88, 60, 113], [63, 51, 109], [57, 54, 111]]","[[127, 50, 108]]"
tomo_88af60,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_8c13d9,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[33, 61, 39]]"
tomo_8d231b,0,13,0,0.0,1.0,0.0,0.0,13,0,"[[111, 88, 25], [47, 84, 25], [41, 50, 116], [46, 60, 115], [77, 62, 114], [74, 88, 28], [17, 86, 32], [18, 80, 27], [22, 91, 40], [61, 85, 67], [2, 61, 114], [98, 92, 43], [75, 74, 16]]",[]
tomo_8d5995,0,4,0,0.0,1.0,0.0,0.0,4,0,"[[121, 76, 70], [62, 79, 69], [100, 78, 70], [46, 82, 64]]",[]
tomo_93c0b4,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 91, 44]]"
tomo_957567,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_98d455,1,4,0,0.1999999996,0.9999999900000002,0.33333332944444444,0.5555555493827161,5,1,"[[66, 35, 100], [82, 102, 23], [40, 35, 96], [111, 101, 22], [69, 57, 44]]","[[87, 107, 22]]"
tomo_9997b3,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[127, 65, 61]]"
tomo_9a7701,0,0,6,0.0,0.0,0.0,0.0,0,6,[],"[[0, 36, 12], [34, 30, 102], [20, 32, 104], [43, 33, 106], [5, 35, 12], [27, 35, 107]]"
tomo_9cde9d,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_a020d7,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8333333236111112,2,1,"[[121, 56, 42], [121, 76, 44]]","[[116, 60, 44]]"
tomo_a0cb00,0,1,1,0.0,0.0,0.0,0.0,1,1,"[[72, 86, 103]]","[[2, 71, 97]]"
tomo_a4f419,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_a549d6,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[84, 47, 101], [11, 36, 106]]"
tomo_ab78d0,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_abbd3b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_ae347a,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[0, 107, 79], [20, 109, 77]]"
tomo_aec312,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[53, 75, 51], [64, 73, 54]]"
tomo_aff073,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_b0e5c6,1,8,0,0.1111111109876543,0.9999999900000002,0.1999999978,0.38461538047337274,9,1,"[[75, 102, 65], [66, 80, 106], [42, 100, 61], [64, 78, 112], [44, 74, 114], [38, 79, 105], [65, 9, 65], [54, 80, 22], [79, 7, 65]]","[[47, 82, 119]]"
tomo_b24f1a,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_b80310,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[37, 59, 41]]"
tomo_b9088c,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_b9de3e,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_bb5ac1,0,3,0,0.0,1.0,0.0,0.0,3,0,"[[49, 77, 59], [68, 76, 59], [122, 66, 56]]",[]
tomo_bb9df3,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[127, 83, 52]]"
tomo_bd42fa,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_bdc097,0,3,0,0.0,1.0,0.0,0.0,3,0,"[[68, 62, 101], [56, 63, 98], [122, 73, 113]]",[]
tomo_bfdf19,0,8,0,0.0,1.0,0.0,0.0,8,0,"[[63, 101, 86], [87, 101, 85], [73, 101, 81], [76, 76, 93], [98, 75, 91], [121, 89, 89], [86, 104, 70], [60, 103, 73]]",[]
tomo_c00ab5,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[18, 71, 64]]"
tomo_c36b4b,0,4,0,0.0,1.0,0.0,0.0,4,0,"[[78, 92, 60], [61, 93, 68], [45, 91, 61], [42, 92, 64]]",[]
tomo_c38e83,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c4a4bb,0,3,1,0.0,0.0,0.0,0.0,3,1,"[[62, 88, 60], [44, 90, 25], [46, 88, 53]]","[[118, 82, 65]]"
tomo_c649f8,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[60, 106, 88]]"
tomo_c77de0,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c925ee,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c9d07c,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_cacb75,1,3,0,0.249999999375,0.9999999900000002,0.3999999952,0.6249999929687501,4,1,"[[121, 22, 44], [104, 118, 47], [120, 22, 70], [103, 118, 64]]","[[127, 20, 70]]"
tomo_cf0875,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 75, 92]]"
tomo_cf53d0,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[116, 56, 38], [122, 49, 43], [122, 44, 49]]","[[127, 54, 44]]"
tomo_cf5bfc,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_d23087,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[2, 63, 49]]"
tomo_d6e3c7,0,4,0,0.0,1.0,0.0,0.0,4,0,"[[114, 25, 87], [94, 23, 82], [57, 27, 87], [75, 28, 89]]",[]
tomo_d723cd,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_dbc66d,0,4,0,0.0,1.0,0.0,0.0,4,0,"[[48, 68, 51], [28, 67, 52], [6, 65, 54], [121, 63, 51]]",[]
tomo_dcb9b4,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[67, 66, 50]]"
tomo_e22370,0,0,3,0.0,0.0,0.0,0.0,0,3,[],"[[67, 102, 34], [68, 102, 39], [56, 102, 37]]"
tomo_e2da77,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_e3864f,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_e63ab4,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[71, 55, 37]]"
tomo_e685b8,1,7,0,0.12499999984374999,0.9999999900000002,0.22222221975308643,0.41666666215277787,8,1,"[[111, 103, 25], [95, 23, 66], [92, 108, 26], [94, 39, 116], [105, 37, 114], [59, 110, 28], [85, 119, 42], [108, 120, 42]]","[[99, 22, 64]]"
tomo_e6f7f7,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9999999880000001,1,1,"[[65, 74, 43]]","[[94, 73, 37]]"
tomo_ec607b,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[127, 22, 27], [127, 63, 40]]"
tomo_ecbc12,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f07244,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f0adfc,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[89, 73, 93]]"
tomo_f1bf2f,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f2fa4a,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 58, 83]]"
tomo_f36495,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f6a38a,0,0,4,0.0,0.0,0.0,0.0,0,4,[],"[[41, 32, 116], [55, 31, 113], [83, 19, 53], [59, 18, 50]]"
tomo_f82a15,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f8b835,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_fd5b38,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8333333236111112,2,1,"[[122, 71, 84], [91, 68, 86]]","[[98, 69, 86]]"
tomo_fe85f6,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
OVERALL,29,281,64,0.0935483870937565,0.31182795695571747,0.14392059197606052,0.21260996755972608,310,93,,
