tomo_id,tp,fp,fn,precision,recall,f1,f2,num_pred,num_gt,pred_coords_vox,gt_coords_vox
tomo_48dc93,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[22, 98, 64], [8, 97, 68]]"
tomo_499ee0,0,5,0,0.0,1.0,0.0,0.0,5,0,"[[68, 64, 47], [121, 67, 47], [86, 63, 47], [42, 67, 46], [11, 69, 46]]",[]
tomo_4e1b18,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_4e478f,1,16,0,0.05882352937716263,0.9999999900000002,0.11111110993827158,0.238095235600907,17,1,"[[35, 59, 24], [69, 89, 39], [66, 60, 25], [37, 88, 40], [65, 29, 77], [79, 33, 82], [71, 45, 89], [70, 42, 88], [82, 38, 85], [52, 34, 83], [33, 33, 82], [121, 54, 85], [1, 58, 24], [1, 61, 25], [0, 35, 81], [67, 26, 67], [63, 58, 88]]","[[31, 62, 22]]"
tomo_4ed9de,1,14,0,0.06666666662222222,0.9999999900000002,0.12499999867187499,0.26315789196675904,15,1,"[[21, 90, 112], [35, 88, 113], [41, 102, 94], [18, 102, 95], [23, 95, 105], [18, 98, 101], [27, 52, 45], [38, 98, 102], [55, 91, 113], [121, 96, 90], [121, 93, 101], [121, 89, 105], [111, 98, 92], [24, 57, 49], [17, 43, 39]]","[[87, 97, 99]]"
tomo_513010,1,10,0,0.09090909082644627,0.9999999900000002,0.16666666486111115,0.3333333297777778,11,1,"[[19, 23, 52], [11, 34, 37], [1, 29, 46], [11, 29, 31], [16, 45, 20], [17, 41, 22], [13, 44, 28], [32, 32, 102], [1, 20, 65], [35, 24, 90], [0, 24, 67]]","[[42, 20, 69]]"
tomo_5308e8,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_532d49,0,1,1,0.0,0.0,0.0,0.0,1,1,"[[4, 73, 44]]","[[0, 69, 35]]"
tomo_53c71b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_56b9a3,1,11,0,0.08333333326388888,0.9999999900000002,0.1538461521893491,0.3124999966796875,12,1,"[[21, 38, 70], [13, 37, 67], [51, 38, 67], [5, 59, 88], [5, 52, 85], [13, 36, 49], [22, 36, 55], [5, 66, 89], [73, 48, 80], [79, 42, 69], [18, 43, 41], [0, 43, 39]]","[[0, 41, 69]]"
tomo_5764d6,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 94, 77]]"
tomo_603e40,1,6,0,0.14285714265306124,0.9999999900000002,0.24999999718750004,0.45454544958677695,7,1,"[[122, 41, 51], [121, 33, 49], [39, 18, 46], [20, 66, 65], [0, 46, 49], [21, 22, 46], [121, 53, 57]]","[[32, 16, 51]]"
tomo_651ecd,1,14,0,0.06666666662222222,0.9999999900000002,0.12499999867187499,0.26315789196675904,15,1,"[[39, 59, 47], [64, 58, 48], [38, 56, 57], [49, 56, 64], [59, 55, 60], [31, 57, 67], [26, 56, 64], [0, 59, 51], [0, 57, 54], [122, 57, 57], [121, 64, 45], [35, 66, 27], [121, 58, 51], [0, 60, 72], [122, 58, 67]]","[[66, 61, 46]]"
tomo_6521dc,0,12,0,0.0,1.0,0.0,0.0,12,0,"[[41, 101, 81], [110, 96, 78], [121, 91, 72], [70, 62, 30], [77, 67, 33], [24, 60, 29], [88, 61, 31], [21, 100, 84], [113, 63, 33], [44, 63, 30], [44, 60, 29], [121, 66, 35]]",[]
tomo_675583,1,8,0,0.1111111109876543,0.9999999900000002,0.1999999978,0.38461538047337274,9,1,"[[76, 60, 110], [67, 65, 110], [63, 70, 108], [93, 64, 110], [111, 66, 110], [104, 62, 109], [77, 75, 105], [31, 72, 105], [92, 78, 102]]","[[101, 75, 106]]"
tomo_67ff4e,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_6a84b7,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_6acb9e,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8333333236111112,2,1,"[[44, 83, 115], [123, 40, 16]]","[[0, 75, 115]]"
tomo_6cf2df,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[127, 36, 69], [127, 14, 60]]"
tomo_6f2c1f,1,5,0,0.16666666638888888,0.9999999900000002,0.2857142824489796,0.4999999945,6,1,"[[114, 72, 45], [115, 80, 46], [122, 92, 38], [122, 97, 34], [72, 59, 36], [122, 53, 27]]","[[127, 81, 45]]"
tomo_73173f,0,1,1,0.0,0.0,0.0,0.0,1,1,"[[11, 125, 14]]","[[56, 90, 78]]"
tomo_736dfa,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_754447,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[15, 29, 61], [32, 31, 59]]"
tomo_7a9b64,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[53, 52, 69], [51, 52, 65], [29, 53, 65]]","[[39, 54, 65]]"
tomo_8554af,0,4,1,0.0,0.0,0.0,0.0,4,1,"[[4, 27, 69], [0, 61, 102], [23, 28, 69], [50, 32, 69]]","[[7, 34, 76]]"
tomo_868255,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[115, 52, 112], [107, 60, 112], [89, 61, 112]]","[[127, 50, 108]]"
tomo_88af60,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_8c13d9,0,3,1,0.0,0.0,0.0,0.0,3,1,"[[118, 62, 37], [122, 73, 36], [122, 80, 37]]","[[33, 61, 39]]"
tomo_8d231b,0,15,0,0.0,1.0,0.0,0.0,15,0,"[[109, 87, 24], [78, 62, 113], [39, 50, 115], [32, 56, 115], [90, 57, 116], [87, 92, 28], [93, 90, 26], [57, 47, 68], [57, 45, 72], [37, 87, 22], [27, 42, 113], [44, 82, 23], [81, 86, 25], [121, 58, 113], [30, 76, 23]]",[]
tomo_8d5995,0,9,0,0.0,1.0,0.0,0.0,9,0,"[[66, 78, 69], [122, 74, 70], [68, 81, 64], [122, 77, 68], [43, 81, 63], [104, 76, 71], [0, 82, 61], [0, 76, 67], [123, 71, 44]]",[]
tomo_93c0b4,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 91, 44]]"
tomo_957567,0,6,0,0.0,1.0,0.0,0.0,6,0,"[[13, 37, 48], [1, 72, 108], [5, 37, 38], [11, 38, 34], [11, 68, 112], [0, 65, 93]]",[]
tomo_98d455,1,5,0,0.16666666638888888,0.9999999900000002,0.2857142824489796,0.4999999945,6,1,"[[66, 35, 100], [82, 102, 23], [113, 102, 22], [41, 35, 100], [65, 35, 89], [72, 59, 43]]","[[87, 107, 22]]"
tomo_9997b3,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[122, 57, 48], [122, 58, 42], [122, 60, 55]]","[[127, 65, 61]]"
tomo_9a7701,0,0,6,0.0,0.0,0.0,0.0,0,6,[],"[[0, 36, 12], [34, 30, 102], [20, 32, 104], [43, 33, 106], [5, 35, 12], [27, 35, 107]]"
tomo_9cde9d,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_a020d7,1,4,0,0.1999999996,0.9999999900000002,0.33333332944444444,0.5555555493827161,5,1,"[[120, 57, 42], [111, 68, 42], [120, 79, 46], [115, 84, 47], [121, 46, 48]]","[[116, 60, 44]]"
tomo_a0cb00,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9999999880000001,1,1,"[[0, 64, 98]]","[[2, 71, 97]]"
tomo_a4f419,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_a549d6,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[84, 47, 101], [11, 36, 106]]"
tomo_ab78d0,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_abbd3b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_ae347a,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[0, 107, 79], [20, 109, 77]]"
tomo_aec312,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[53, 75, 51], [64, 73, 54]]"
tomo_aff073,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_b0e5c6,1,22,0,0.04347826085066162,0.9999999900000002,0.08333333246527778,0.18518518326474623,23,1,"[[66, 78, 115], [68, 81, 107], [81, 74, 115], [44, 75, 116], [33, 79, 111], [68, 10, 65], [62, 105, 66], [27, 77, 113], [92, 82, 108], [97, 80, 111], [104, 77, 114], [79, 104, 64], [75, 101, 70], [15, 75, 110], [54, 14, 65], [7, 27, 82], [1, 77, 103], [65, 7, 77], [122, 25, 70], [121, 17, 70], [122, 22, 71], [121, 13, 70], [34, 18, 82]]","[[47, 82, 119]]"
tomo_b24f1a,0,1,0,0.0,1.0,0.0,0.0,1,0,"[[63, 41, 87]]",[]
tomo_b80310,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[37, 59, 41]]"
tomo_b9088c,0,1,0,0.0,1.0,0.0,0.0,1,0,"[[0, 90, 46]]",[]
tomo_b9de3e,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_bb5ac1,0,7,0,0.0,1.0,0.0,0.0,7,0,"[[53, 76, 59], [33, 76, 61], [69, 80, 68], [14, 77, 65], [122, 68, 56], [36, 77, 77], [121, 77, 65]]",[]
tomo_bb9df3,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[122, 93, 49], [123, 88, 49], [123, 82, 48]]","[[127, 83, 52]]"
tomo_bd42fa,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_bdc097,0,6,0,0.0,1.0,0.0,0.0,6,0,"[[115, 46, 37], [80, 36, 51], [112, 52, 31], [100, 40, 42], [89, 39, 44], [113, 73, 114]]",[]
tomo_bfdf19,0,16,0,0.0,1.0,0.0,0.0,16,0,"[[122, 79, 90], [15, 75, 82], [11, 85, 85], [11, 80, 85], [86, 101, 85], [83, 104, 70], [122, 92, 88], [64, 101, 86], [102, 77, 91], [0, 87, 84], [72, 102, 78], [90, 73, 86], [65, 78, 94], [70, 103, 67], [122, 55, 41], [127, 88, 89]]",[]
tomo_c00ab5,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[18, 71, 64]]"
tomo_c36b4b,0,8,0,0.0,1.0,0.0,0.0,8,0,"[[73, 92, 61], [36, 91, 67], [75, 121, 80], [77, 93, 67], [114, 93, 68], [122, 91, 72], [122, 89, 59], [91, 92, 73]]",[]
tomo_c38e83,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c4a4bb,1,8,0,0.1111111109876543,0.9999999900000002,0.1999999978,0.38461538047337274,9,1,"[[121, 50, 83], [122, 54, 82], [121, 62, 82], [121, 59, 83], [111, 87, 64], [122, 43, 82], [110, 68, 82], [122, 76, 74], [121, 84, 64]]","[[118, 82, 65]]"
tomo_c649f8,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[60, 106, 88]]"
tomo_c77de0,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c925ee,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c9d07c,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_cacb75,1,8,0,0.1111111109876543,0.9999999900000002,0.1999999978,0.38461538047337274,9,1,"[[120, 20, 45], [122, 24, 70], [122, 19, 62], [122, 104, 40], [122, 107, 41], [122, 115, 44], [122, 115, 67], [123, 109, 70], [106, 118, 47]]","[[127, 20, 70]]"
tomo_cf0875,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 75, 92]]"
tomo_cf53d0,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8333333236111112,2,1,"[[120, 43, 50], [117, 58, 37]]","[[127, 54, 44]]"
tomo_cf5bfc,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_d23087,0,1,1,0.0,0.0,0.0,0.0,1,1,"[[0, 78, 64]]","[[2, 63, 49]]"
tomo_d6e3c7,0,5,0,0.0,1.0,0.0,0.0,5,0,"[[111, 26, 87], [107, 24, 82], [121, 25, 84], [127, 27, 86], [127, 32, 91]]",[]
tomo_d723cd,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_dbc66d,0,6,0,0.0,1.0,0.0,0.0,6,0,"[[61, 68, 52], [54, 65, 51], [31, 63, 52], [119, 61, 52], [76, 72, 54], [0, 67, 57]]",[]
tomo_dcb9b4,1,3,0,0.249999999375,0.9999999900000002,0.3999999952,0.6249999929687501,4,1,"[[122, 62, 51], [122, 66, 46], [91, 66, 49], [67, 66, 50]]","[[67, 66, 50]]"
tomo_e22370,0,0,3,0.0,0.0,0.0,0.0,0,3,[],"[[67, 102, 34], [68, 102, 39], [56, 102, 37]]"
tomo_e2da77,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_e3864f,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_e63ab4,1,4,0,0.1999999996,0.9999999900000002,0.33333332944444444,0.5555555493827161,5,1,"[[26, 24, 25], [50, 70, 38], [58, 23, 24], [58, 59, 39], [40, 53, 37]]","[[71, 55, 37]]"
tomo_e685b8,1,5,0,0.16666666638888888,0.9999999900000002,0.2857142824489796,0.4999999945,6,1,"[[86, 22, 67], [112, 104, 26], [114, 24, 66], [100, 107, 26], [76, 114, 26], [121, 52, 33]]","[[99, 22, 64]]"
tomo_e6f7f7,1,7,0,0.12499999984374999,0.9999999900000002,0.22222221975308643,0.41666666215277787,8,1,"[[70, 71, 46], [64, 74, 42], [68, 74, 37], [118, 72, 38], [109, 71, 45], [30, 71, 28], [121, 72, 31], [122, 66, 48]]","[[94, 73, 37]]"
tomo_ec607b,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[127, 22, 27], [127, 63, 40]]"
tomo_ecbc12,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f07244,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f0adfc,0,3,1,0.0,0.0,0.0,0.0,3,1,"[[5, 75, 87], [5, 71, 88], [1, 82, 85]]","[[89, 73, 93]]"
tomo_f1bf2f,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f2fa4a,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[6, 52, 79], [5, 66, 78], [19, 60, 78]]","[[0, 58, 83]]"
tomo_f36495,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f6a38a,0,0,4,0.0,0.0,0.0,0.0,0,4,[],"[[41, 32, 116], [55, 31, 113], [83, 19, 53], [59, 18, 50]]"
tomo_f82a15,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f8b835,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_fd5b38,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[121, 71, 82], [91, 68, 85], [81, 77, 73]]","[[98, 69, 86]]"
tomo_fe85f6,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
OVERALL,43,542,50,0.07350427350301703,0.46236559134813277,0.12684365544630666,0.2246603940922576,585,93,,
