tomo_id,tp,fp,fn,precision,recall,f1,f2,num_pred,num_gt,pred_coords_vox,gt_coords_vox
tomo_161683,1,32,0,0.030303030293847566,0.9999999900000002,0.058823528806228376,0.13513513374726074,33,1,"[[78, 27, 51], [70, 52, 43], [58, 18, 55], [61, 25, 50], [80, 18, 57], [42, 22, 52], [47, 55, 41], [82, 70, 38], [48, 28, 51], [39, 50, 44], [70, 73, 40], [71, 64, 39], [61, 101, 70], [34, 101, 70], [48, 99, 69], [37, 72, 39], [99, 22, 51], [21, 103, 72], [56, 78, 48], [15, 56, 41], [15, 70, 38], [62, 103, 82], [24, 64, 38], [11, 23, 55], [109, 73, 42], [72, 85, 64], [55, 70, 63], [21, 87, 49], [76, 23, 83], [26, 88, 57], [75, 60, 69], [117, 70, 34], [60, 57, 68]]","[[100, 20, 51]]"
tomo_16fce8,0,14,0,0.0,1.0,0.0,0.0,14,0,"[[65, 80, 51], [73, 84, 56], [25, 79, 52], [75, 89, 60], [67, 85, 68], [31, 83, 61], [47, 84, 66], [15, 84, 66], [84, 77, 53], [0, 74, 53], [10, 77, 54], [0, 82, 67], [92, 81, 60], [108, 79, 60]]",[]
tomo_19a313,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 80, 41]]"
tomo_1c75ac,0,4,0,0.0,1.0,0.0,0.0,4,0,"[[125, 82, 45], [125, 73, 39], [122, 79, 44], [125, 78, 40]]",[]
tomo_1cc887,1,73,0,0.013513513511687364,0.9999999900000002,0.02666666639644445,0.0641025634533202,74,1,"[[35, 89, 28], [55, 86, 26], [38, 82, 25], [68, 22, 88], [63, 20, 81], [83, 18, 87], [66, 28, 71], [83, 31, 67], [50, 22, 81], [95, 27, 67], [13, 88, 28], [52, 70, 31], [71, 36, 107], [50, 101, 45], [83, 73, 28], [81, 92, 111], [83, 90, 102], [86, 68, 33], [47, 94, 108], [69, 111, 101], [50, 36, 107], [39, 110, 33], [31, 112, 31], [71, 111, 90], [41, 37, 98], [37, 39, 108], [86, 70, 102], [101, 64, 40], [84, 60, 111], [22, 96, 108], [88, 55, 113], [97, 57, 55], [92, 59, 48], [4, 101, 107], [75, 56, 53], [72, 55, 56], [111, 35, 107], [51, 40, 64], [49, 110, 110], [84, 108, 32], [112, 45, 68], [92, 104, 32], [112, 95, 29], [84, 117, 108], [79, 103, 120], [69, 110, 118], [89, 118, 97], [0, 63, 42], [89, 119, 93], [0, 87, 44], [94, 98, 33], [82, 119, 82], [124, 20, 94], [44, 116, 107], [6, 119, 28], [0, 43, 104], [85, 120, 86], [83, 100, 32], [28, 105, 116], [125, 25, 97], [90, 117, 104], [76, 102, 35], [108, 46, 77], [127, 23, 90], [2, 73, 20], [5, 114, 33], [8, 63, 39], [88, 119, 75], [31, 114, 108], [117, 89, 115], [125, 36, 112], [48, 120, 95], [127, 71, 34], [52, 120, 84]]","[[57, 92, 26]]"
tomo_1e9980,0,2,0,0.0,1.0,0.0,0.0,2,0,"[[122, 62, 49], [114, 78, 53]]",[]
tomo_1f0e78,1,6,0,0.14285714265306124,0.9999999900000002,0.24999999718750004,0.45454544958677695,7,1,"[[45, 88, 105], [73, 88, 103], [43, 107, 36], [27, 88, 103], [75, 101, 42], [0, 105, 38], [76, 101, 33]]","[[26, 106, 36]]"
tomo_221a47,1,10,0,0.09090909082644627,0.9999999900000002,0.16666666486111115,0.3333333297777778,11,1,"[[57, 38, 73], [3, 54, 85], [73, 40, 78], [99, 43, 78], [22, 40, 74], [56, 47, 83], [29, 38, 69], [27, 50, 84], [73, 49, 85], [12, 50, 80], [2, 45, 78]]","[[80, 43, 78]]"
tomo_225d8f,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 64, 69]]"
tomo_2645a0,0,9,0,0.0,1.0,0.0,0.0,9,0,"[[120, 91, 49], [75, 97, 56], [73, 81, 40], [58, 82, 41], [76, 92, 48], [94, 91, 47], [28, 83, 43], [41, 96, 59], [100, 82, 43]]",[]
tomo_288d4f,0,5,0,0.0,1.0,0.0,0.0,5,0,"[[92, 90, 79], [114, 89, 79], [91, 85, 65], [112, 82, 86], [123, 85, 63]]",[]
tomo_28f9c1,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_2a6091,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9999999880000001,1,1,"[[122, 61, 81]]","[[99, 66, 88]]"
tomo_2a6ca2,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 70, 48]]"
tomo_2acf68,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[49, 45, 94]]"
tomo_2daaee,0,0,4,0.0,0.0,0.0,0.0,0,4,[],"[[0, 82, 115], [24, 84, 113], [77, 22, 100], [7, 78, 114]]"
tomo_319f79,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[9, 34, 51]]"
tomo_3264bc,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_32aaa7,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[70, 70, 88]]"
tomo_37076e,1,5,0,0.16666666638888888,0.9999999900000002,0.2857142824489796,0.4999999945,6,1,"[[0, 63, 26], [14, 89, 30], [79, 80, 110], [2, 86, 29], [0, 46, 44], [0, 79, 27]]","[[45, 51, 41]]"
tomo_372a5c,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[93, 97, 56]]"
tomo_375513,0,3,1,0.0,0.0,0.0,0.0,3,1,"[[53, 71, 63], [53, 76, 66], [53, 80, 68]]","[[118, 77, 31]]"
tomo_37c426,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_38c2a6,1,10,0,0.09090909082644627,0.9999999900000002,0.16666666486111115,0.3333333297777778,11,1,"[[112, 82, 26], [77, 81, 28], [85, 93, 29], [15, 81, 37], [114, 67, 38], [53, 95, 30], [111, 91, 102], [0, 81, 40], [122, 65, 46], [125, 89, 108], [2, 94, 31]]","[[127, 92, 28]]"
tomo_39b15b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_401341,1,11,0,0.08333333326388888,0.9999999900000002,0.1538461521893491,0.3124999966796875,12,1,"[[89, 83, 100], [51, 103, 81], [45, 97, 91], [88, 99, 85], [66, 99, 87], [69, 101, 78], [61, 90, 98], [46, 86, 99], [94, 68, 99], [55, 104, 66], [25, 99, 87], [106, 105, 74]]","[[80, 82, 100]]"
tomo_412d88,1,40,0,0.024390243896490183,0.9999999900000002,0.04761904713151927,0.11111110997530864,41,1,"[[74, 88, 66], [49, 88, 66], [81, 26, 66], [65, 84, 104], [73, 24, 75], [79, 72, 85], [37, 84, 104], [60, 81, 73], [35, 26, 80], [22, 88, 68], [54, 23, 75], [68, 16, 46], [44, 56, 86], [39, 79, 85], [37, 85, 89], [30, 73, 86], [59, 15, 36], [16, 83, 89], [6, 73, 89], [91, 21, 33], [10, 14, 37], [14, 86, 103], [86, 79, 48], [48, 80, 46], [93, 52, 69], [2, 61, 79], [2, 27, 29], [87, 71, 40], [2, 52, 85], [123, 71, 45], [90, 75, 111], [97, 41, 66], [23, 65, 106], [103, 63, 80], [97, 94, 98], [107, 71, 43], [84, 62, 100], [100, 17, 65], [66, 70, 38], [0, 75, 105], [109, 11, 46]]","[[3, 14, 38]]"
tomo_417e5f,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[127, 60, 77]]"
tomo_4469a7,0,11,0,0.0,1.0,0.0,0.0,11,0,"[[113, 83, 85], [114, 90, 78], [103, 87, 64], [89, 88, 83], [73, 86, 65], [121, 87, 65], [96, 74, 86], [70, 85, 70], [40, 70, 83], [49, 79, 80], [127, 73, 85]]",[]
tomo_466489,0,17,0,0.0,1.0,0.0,0.0,17,0,"[[113, 42, 90], [51, 47, 90], [85, 37, 89], [14, 43, 85], [21, 48, 90], [35, 42, 81], [108, 53, 94], [0, 56, 91], [72, 40, 81], [102, 40, 81], [0, 46, 83], [70, 44, 68], [127, 54, 93], [2, 53, 91], [127, 44, 91], [127, 47, 90], [69, 57, 97]]",[]
tomo_47d380,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_48dc93,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[22, 98, 64], [8, 97, 68]]"
tomo_499ee0,0,3,0,0.0,1.0,0.0,0.0,3,0,"[[93, 62, 46], [65, 61, 48], [123, 66, 45]]",[]
tomo_4e1b18,0,1,0,0.0,1.0,0.0,0.0,1,0,"[[16, 71, 108]]",[]
tomo_4e478f,1,35,0,0.027777777770061726,0.9999999900000002,0.05405405349890431,0.12499999871874999,36,1,"[[71, 89, 39], [58, 62, 25], [36, 59, 23], [83, 64, 26], [5, 61, 24], [36, 87, 39], [86, 31, 81], [65, 27, 77], [49, 24, 67], [67, 55, 48], [56, 57, 46], [70, 33, 46], [44, 27, 54], [46, 60, 43], [2, 35, 44], [2, 34, 82], [46, 32, 47], [2, 80, 45], [49, 38, 40], [2, 41, 35], [30, 38, 39], [89, 34, 47], [2, 25, 63], [0, 26, 70], [0, 61, 40], [68, 41, 89], [0, 54, 48], [89, 28, 59], [123, 54, 86], [77, 82, 66], [16, 25, 66], [122, 45, 86], [123, 42, 86], [58, 82, 68], [0, 66, 81], [83, 66, 84]]","[[31, 62, 22]]"
tomo_4ed9de,1,13,0,0.07142857137755101,0.9999999900000002,0.13333333191111113,0.277777774845679,14,1,"[[15, 102, 96], [43, 104, 93], [76, 101, 95], [2, 90, 111], [2, 97, 84], [82, 98, 84], [88, 95, 102], [52, 112, 92], [49, 111, 102], [52, 106, 108], [112, 99, 89], [65, 90, 119], [49, 112, 99], [50, 101, 113]]","[[87, 97, 99]]"
tomo_513010,1,15,0,0.0624999999609375,0.9999999900000002,0.11764705757785467,0.249999997375,16,1,"[[29, 28, 44], [3, 29, 44], [13, 47, 27], [37, 28, 98], [2, 38, 35], [37, 25, 92], [46, 22, 90], [47, 29, 101], [16, 18, 61], [16, 60, 23], [2, 52, 24], [60, 23, 94], [42, 33, 33], [65, 25, 97], [16, 48, 21], [5, 19, 54]]","[[42, 20, 69]]"
tomo_5308e8,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_532d49,0,1,1,0.0,0.0,0.0,0.0,1,1,"[[0, 74, 43]]","[[0, 69, 35]]"
tomo_53c71b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_56b9a3,1,12,0,0.07692307686390532,0.9999999900000002,0.14285714132653063,0.29411764394463674,13,1,"[[10, 36, 66], [19, 38, 71], [28, 40, 74], [4, 57, 87], [51, 37, 67], [34, 48, 82], [16, 36, 49], [27, 43, 39], [19, 36, 54], [0, 42, 38], [78, 46, 80], [38, 36, 51], [0, 49, 32]]","[[0, 41, 69]]"
tomo_5764d6,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 94, 77]]"
tomo_603e40,0,2,1,0.0,0.0,0.0,0.0,2,1,"[[52, 7, 82], [40, 7, 79]]","[[32, 16, 51]]"
tomo_651ecd,1,9,0,0.0999999999,0.9999999900000002,0.18181817983471074,0.35714285331632656,10,1,"[[40, 57, 47], [46, 46, 33], [12, 63, 42], [58, 59, 45], [16, 55, 53], [0, 60, 45], [43, 56, 67], [122, 56, 57], [55, 55, 60], [0, 59, 74]]","[[66, 61, 46]]"
tomo_6521dc,0,9,0,0.0,1.0,0.0,0.0,9,0,"[[61, 103, 80], [42, 102, 80], [80, 94, 69], [15, 101, 83], [71, 97, 95], [11, 95, 70], [0, 99, 79], [121, 89, 69], [47, 75, 38]]",[]
tomo_675583,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8333333236111112,2,1,"[[89, 57, 110], [95, 80, 102]]","[[101, 75, 106]]"
tomo_67ff4e,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_6a84b7,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_6acb9e,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 75, 115]]"
tomo_6cf2df,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[127, 36, 69], [127, 14, 60]]"
tomo_6f2c1f,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.714285706122449,3,1,"[[114, 71, 47], [115, 81, 48], [123, 98, 35]]","[[127, 81, 45]]"
tomo_73173f,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[56, 90, 78]]"
tomo_736dfa,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_754447,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[15, 29, 61], [32, 31, 59]]"
tomo_7a9b64,0,1,1,0.0,0.0,0.0,0.0,1,1,"[[4, 13, 18]]","[[39, 54, 65]]"
tomo_8554af,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8333333236111112,2,1,"[[2, 26, 70], [33, 32, 79]]","[[7, 34, 76]]"
tomo_868255,1,4,0,0.1999999996,0.9999999900000002,0.33333332944444444,0.5555555493827161,5,1,"[[96, 47, 106], [87, 61, 113], [85, 53, 113], [66, 49, 109], [127, 51, 112]]","[[127, 50, 108]]"
tomo_88af60,0,31,0,0.0,1.0,0.0,0.0,31,0,"[[64, 68, 23], [65, 66, 36], [43, 49, 20], [62, 59, 21], [69, 48, 36], [64, 56, 38], [51, 57, 25], [36, 58, 22], [64, 52, 37], [2, 72, 42], [2, 71, 29], [2, 60, 39], [2, 52, 44], [86, 65, 28], [45, 67, 29], [0, 50, 42], [2, 46, 44], [21, 61, 23], [13, 57, 23], [44, 68, 24], [98, 69, 30], [44, 50, 33], [112, 46, 20], [17, 37, 20], [100, 42, 19], [31, 59, 39], [22, 49, 21], [79, 46, 20], [13, 45, 40], [13, 47, 33], [116, 58, 21]]",[]
tomo_8c13d9,0,3,1,0.0,0.0,0.0,0.0,3,1,"[[118, 60, 37], [88, 43, 63], [81, 45, 53]]","[[33, 61, 39]]"
tomo_8d231b,0,37,0,0.0,1.0,0.0,0.0,37,0,"[[108, 87, 23], [107, 67, 23], [36, 86, 23], [87, 91, 29], [48, 81, 22], [14, 78, 23], [9, 52, 116], [47, 92, 31], [27, 50, 117], [14, 87, 32], [86, 61, 116], [115, 38, 111], [84, 49, 117], [3, 84, 30], [98, 36, 107], [2, 61, 114], [78, 73, 18], [87, 91, 44], [105, 35, 99], [22, 92, 39], [113, 35, 88], [113, 48, 116], [114, 61, 38], [0, 90, 38], [57, 44, 119], [125, 53, 120], [46, 36, 112], [123, 38, 95], [47, 75, 14], [65, 49, 120], [94, 89, 57], [123, 58, 115], [127, 64, 33], [94, 88, 60], [127, 52, 117], [69, 91, 52], [29, 36, 102]]",[]
tomo_8d5995,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_93c0b4,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 91, 44]]"
tomo_957567,0,2,0,0.0,1.0,0.0,0.0,2,0,"[[21, 38, 48], [31, 42, 54]]",[]
tomo_98d455,1,6,0,0.14285714265306124,0.9999999900000002,0.24999999718750004,0.45454544958677695,7,1,"[[35, 34, 97], [65, 34, 100], [64, 35, 89], [81, 101, 23], [84, 35, 98], [104, 57, 40], [115, 101, 21]]","[[87, 107, 22]]"
tomo_9997b3,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[127, 65, 61]]"
tomo_9a7701,0,0,6,0.0,0.0,0.0,0.0,0,6,[],"[[0, 36, 12], [34, 30, 102], [20, 32, 104], [43, 33, 106], [5, 35, 12], [27, 35, 107]]"
tomo_9cde9d,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_a020d7,1,5,0,0.16666666638888888,0.9999999900000002,0.2857142824489796,0.4999999945,6,1,"[[119, 56, 41], [115, 45, 48], [123, 71, 42], [125, 34, 55], [125, 37, 51], [125, 89, 49]]","[[116, 60, 44]]"
tomo_a0cb00,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9999999880000001,1,1,"[[0, 62, 98]]","[[2, 71, 97]]"
tomo_a4f419,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_a549d6,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[84, 47, 101], [11, 36, 106]]"
tomo_ab78d0,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_abbd3b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_ae347a,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[0, 107, 79], [20, 109, 77]]"
tomo_aec312,1,3,1,0.249999999375,0.4999999975,0.33333332777777785,0.4166666621527778,4,2,"[[113, 24, 46], [59, 77, 51], [101, 29, 54], [34, 67, 63]]","[[53, 75, 51], [64, 73, 54]]"
tomo_aff073,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_b0e5c6,1,14,0,0.06666666662222222,0.9999999900000002,0.12499999867187499,0.26315789196675904,15,1,"[[61, 104, 67], [67, 81, 106], [70, 71, 117], [65, 78, 115], [37, 103, 66], [9, 75, 111], [4, 77, 103], [76, 6, 64], [49, 7, 64], [2, 66, 108], [47, 7, 80], [82, 6, 79], [71, 84, 26], [71, 29, 34], [117, 87, 106]]","[[47, 82, 119]]"
tomo_b24f1a,0,1,0,0.0,1.0,0.0,0.0,1,0,"[[27, 41, 106]]",[]
tomo_b80310,0,3,1,0.0,0.0,0.0,0.0,3,1,"[[86, 95, 21], [23, 48, 50], [0, 50, 50]]","[[37, 59, 41]]"
tomo_b9088c,0,2,0,0.0,1.0,0.0,0.0,2,0,"[[66, 89, 27], [15, 26, 23]]",[]
tomo_b9de3e,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_bb5ac1,0,5,0,0.0,1.0,0.0,0.0,5,0,"[[59, 77, 58], [34, 79, 63], [49, 80, 66], [85, 74, 55], [86, 78, 60]]",[]
tomo_bb9df3,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[127, 83, 52]]"
tomo_bd42fa,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_bdc097,0,5,0,0.0,1.0,0.0,0.0,5,0,"[[55, 62, 98], [96, 53, 30], [111, 56, 30], [116, 71, 112], [125, 74, 115]]",[]
tomo_bfdf19,0,7,0,0.0,1.0,0.0,0.0,7,0,"[[65, 103, 87], [65, 74, 96], [88, 104, 86], [113, 71, 94], [86, 103, 67], [47, 78, 102], [35, 79, 113]]",[]
tomo_c00ab5,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[18, 71, 64]]"
tomo_c36b4b,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c38e83,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c4a4bb,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8333333236111112,2,1,"[[109, 88, 64], [66, 88, 62]]","[[118, 82, 65]]"
tomo_c649f8,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[60, 106, 88]]"
tomo_c77de0,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c925ee,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_c9d07c,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_cacb75,1,7,0,0.12499999984374999,0.9999999900000002,0.22222221975308643,0.41666666215277787,8,1,"[[119, 21, 43], [123, 22, 71], [119, 119, 65], [123, 117, 44], [82, 21, 42], [35, 42, 113], [33, 46, 114], [103, 118, 46]]","[[127, 20, 70]]"
tomo_cf0875,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 75, 92]]"
tomo_cf53d0,1,5,0,0.16666666638888888,0.9999999900000002,0.2857142824489796,0.4999999945,6,1,"[[121, 43, 48], [115, 57, 37], [115, 42, 52], [108, 52, 39], [111, 68, 36], [79, 56, 36]]","[[127, 54, 44]]"
tomo_cf5bfc,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_d23087,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[2, 63, 49]]"
tomo_d6e3c7,0,10,0,0.0,1.0,0.0,0.0,10,0,"[[91, 23, 80], [56, 27, 87], [76, 24, 75], [94, 26, 87], [89, 25, 72], [106, 27, 89], [75, 28, 89], [122, 24, 84], [85, 30, 92], [122, 23, 79]]",[]
tomo_d723cd,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_dbc66d,0,3,0,0.0,1.0,0.0,0.0,3,0,"[[24, 68, 52], [123, 63, 49], [62, 68, 51]]",[]
tomo_dcb9b4,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[67, 66, 50]]"
tomo_e22370,0,4,3,0.0,0.0,0.0,0.0,4,3,"[[61, 68, 28], [73, 77, 28], [70, 72, 28], [53, 53, 29]]","[[67, 102, 34], [68, 102, 39], [56, 102, 37]]"
tomo_e2da77,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_e3864f,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_e63ab4,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[71, 55, 37]]"
tomo_e685b8,1,18,0,0.05263157891966759,0.9999999900000002,0.09999999895000002,0.21739130207939508,19,1,"[[83, 22, 66], [115, 24, 65], [105, 98, 26], [91, 109, 26], [78, 36, 108], [115, 30, 91], [77, 28, 85], [90, 37, 114], [107, 28, 85], [69, 99, 24], [98, 116, 25], [122, 44, 34], [96, 40, 42], [86, 44, 123], [122, 111, 22], [120, 32, 115], [125, 33, 111], [125, 44, 28], [120, 107, 19]]","[[99, 22, 64]]"
tomo_e6f7f7,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[94, 73, 37]]"
tomo_ec607b,0,0,2,0.0,0.0,0.0,0.0,0,2,[],"[[127, 22, 27], [127, 63, 40]]"
tomo_ecbc12,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f07244,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f0adfc,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[89, 73, 93]]"
tomo_f1bf2f,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f2fa4a,0,0,1,0.0,0.0,0.0,0.0,0,1,[],"[[0, 58, 83]]"
tomo_f36495,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f6a38a,0,0,4,0.0,0.0,0.0,0.0,0,4,[],"[[41, 32, 116], [55, 31, 113], [83, 19, 53], [59, 18, 50]]"
tomo_f82a15,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_f8b835,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
tomo_fd5b38,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9999999880000001,1,1,"[[127, 72, 84]]","[[98, 69, 86]]"
tomo_fe85f6,0,0,0,1.0,1.0,1.0,1.0,0,0,[],[]
OVERALL,32,606,61,0.05015673981112607,0.34408602146837786,0.08755129736646204,0.1584158386680718,638,93,,
